ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
018da8b3-9fe4-e1fb-8983-35280456eb1d,ALT_COREKS_B_BR_10_C,Character,Red,,"Grandma would be proud.",,,"""The true nature of stories is to be intrinsically changeable. A story is a chameleon, a shapeshifter. Through being told, stories transform. With additions, removals, different morals, and endings either cruel or diluted. Stories, like ideas, need to live and breathe. That's why some die, while others adapt. And sometimes, they even come back to life. This was already true in ancient times, before the Confluence shuffled things around to confusion. And it's still true today, as we slowly start telling them again. Even the end of the world hasn't stopped them from spreading, despite what amounts to a terrible extinction.

Originally, Little Red Riding Hood's life ended in the belly of the wolf. Then other authors came along, and through them she survived, by way of a huntsman who suddenly came to free her. And when the survivors of the calamity got hold of the story, they made it a reflection of humanity itself, which had been torn apart by an invisible monster. The Tumult, in the guise of the wolf. But then other storytellers added their own twists to the tale. In the most recent versions, Red has recovered from her injuries. She's taken up arms to put a stop to the Big Bad Wolf's devastation. The moral of the new story is clear: we Asgarthans are just like her. We've been at the mercy of the Tumult, but we must realize it is by no means an inevitability. Using our imagination, we can defeat it—by calling on the huntsman, or simply by rewriting the story.""

Yezdan Nand, Humanitas Fabularum, ""Preface"", 372 AC"
018da8b3-9fe7-87c4-4694-fb6f72e0c047,ALT_COREKS_B_BR_11_C,Character,Chiron,,"""And now, pray, mark all these things well in a wise heart."" ",,,"Carmela holds her ankle, wincing in pain as the other pupils flock around her to see what's wrong. I bluntly dismiss them to give her a little air, then lean down to examine her foot as she grits her teeth. Hmm. Nothing serious. A simple sprain. But she probably won't make the trip back to the Kurung on her own two feet. I sigh as I stand up, letting Kai pass the bit of Mana he's gathered on to me. As she's wont to do, Carmela went overboard while trying to show off. A real tomboy, and real stubborn to boot. But there will be time enough for scolding later on. For now, she'll need a mount and a doctor. Very well, I know what I have to do.

Using Alteration, I summon Chiron to join us. His Eidolon appears, trotting towards us. The centaur scratches his beard and sighs on seeing the young woman laid out on the ground, her fists clenched more out of frustration than real suffering. I see him bow down and take bandages and ointments from his satchel. And while the other orphans are resting or exploring the area, he begins to treat her. Once her ankle is fully wrapped, he hoists her onto his back. She clings to him, letting the fatigue and dejection wash over her. After rallying the other children, I ask Chiron to bring her back safely so the rest of us can continue our little excursion. I hit his rump and he sets off, galloping towards the capital. Let's hope that along the way, he finds the right words to offer her sound advice, just as he did for me back when I played the daredevil."
018da8b3-9fea-ef61-80e1-05fd4775d38e,ALT_COREKS_B_BR_12_C,Character,"Hua Mulan",,"Her determination has yet to meet its match in this world.",,,"""You have to feed on what others give you."" That's what Hua Mulan had said. I didn't take her literally when she offered this bit of advice, thinking she was merely referring to the lessons I could gain from each of my instructors, to the experience I accumulated with each battle fought. But I'm beginning to understand what she really meant. I was capable of drawing upon my Alter Ego's nature to move at the speed of light. I was capable of delivering charged blows to deaden my enemies' limbs. But it wasn't only because of my bond with Surge. It was because I was consuming part of his being to make it my own. And with every Eidolon I called upon, a part of his power was transferred to me, to make me stronger.

Mulan gets into position, brandishing her jian like a wasp's stinger. Her eyes are calm as a pond sheltered from the wind, her body motionless as a marble statue. She comes alive suddenly, dashing toward me. Right, left, down. Her blows are probing my defenses for a weak spot. But whereas I would've fought back just a few days prior, I keep on the defensive, focused on countering or dodging each of her attacks. I had always thought I had to become the best sword fighter, by sheer force of the sword alone. But I neglected the fact that I was an Alterer, even though that's where my versatility comes from. So I call them to me. All those who I've sparred with. I summon them, not to have them fight in my stead, but to ask that they pass along some of their power. As they appear, Hua Mulan smiles. And through them, I feel transcendence taking root within me. I feel the duende overtake me."
018da8b3-9fed-9e0d-4820-8b1e7def57fa,ALT_COREKS_B_BR_13_C,Character,Kappa,,"""Push through the pain. Giving up would hurt far more.""",,,"I don't know what whim inspired him to make me scale this endless mountain, but I grit my teeth without complaining. Not verbally, anyway. The peak is still far off, the heat almost unbearable. And the fact that he's strapped heavy weights to my legs and left arm doesn't exactly help matters. Each step is a trial, each flight of stairs an ordeal. But it's not for me to question Master Kappa's methods, as antiquated as they may seem. He's taken many apprentices under his tutelage over the years, and he's gained a reputation for squeezing the best out of each one, even the most ordinary lump of charcoal. Even so, seeing him casually smoke his pipe while sipping a cool tea has a way of making the most patient pupil go off the deep end.

I groan, adjusting the bag of stones weighing down my shoulders as I sweat profusely. He's certainly mischievous, no doubt of that. Wise, perhaps, but that remains to be confirmed. Bedivere suggested I follow whatever training the Kappa was willing to give me. I took her at her word, but with each passing day, the tasks he assigns me get more and more absurd. Is he merely testing my patience? Or is he trying to strengthen whatever he can to offset my disability? My thoughts race as I ascend the steep slope. One thing's for sure: I'll never succeed at anything if I can't make it through a simple climb. I maintain my momentum as Surge flutters along, utterly unaffected by gravity or even distance. Unlike me, he doesn't have to endure any physical limitations… I suddenly narrow my eyes. In the end, wasn't the goal for me to overcome those limitations myself?"
018da8b3-9ff0-3c1a-5714-8dbfa447b075,ALT_COREKS_B_BR_14_C,Character,"Bravos Vanguard",,"""We will be the arrow that pierces the veil of the unknown, the torch that banishes the mists of ignorance!""",,,"Aoife kneels down and looks out at the landscape before us. Her red hair whips her face as a gust of wind welcomes us to the peak of the elevation we're meant to chart. The climb was rough, but besides her mildly heavy breathing and the sweat on her forehead, she isn't letting it show. I hand her my flask and she drinks from it, then wipes her mouth with the back of her sleeve. She hands it back to me with a smile, and I think I can guess what's going through her mind in this moment. After training for over a decade, she's now finally in the field, outside the safety of Asgartha. She's spent her whole life preparing for this mission. Through all the difficulties and hurdles, this is why she had given her blood, sweat, and tears, why she had pushed herself so hard.

Of all the recruits I've had the opportunity to train over the years, Aoife might be the one that I most see myself in. But without the anger and the trauma. If anything were to happen to me, the detachment would be in good hands. But would she know how to serve as an Alterer? The Expeditionary Corps still need Exalts like Kai and me to protect them on the outskirts of the Tumult, even for tasks as trivial as this one. It isn't obvious how long a zone will remain stable after a duo passes through, and so they still need an escort. At least in the short term. Aoife motions for the cartographer to get out her equipment. Best not to dawdle. The earlier we finish, the quicker Kai and I can be redeployed."
018da8b3-9ff2-926f-ec34-160ac59eb57e,ALT_COREKS_B_BR_15_C,Character,"Haven Bouncer",,"Only the bravest can enter Haven.",,,"I stretch and yawn as I walk the halls of Haven, enjoying the idleness of my leave. I had to make quite the detour to avoid the security cordon. From what I understand, Admiral Temera Singh is visiting the Bastion, but only those in the know are entitled to know what for. As I reach the atrium, I abruptly stop as a young woman rushes past me, nearly pushing me aside. I sigh, vaguely offended, but ultimately decide to let it go. Judging by the paint on her cheeks, she would seem to be carrying an important missive from the Phoenixian Guard, probably related to some issue that's way above my pay grade. But her hurriedness is not to everyone's liking. A massive figure emerges from an alcove to intervene, blocking the messenger's path. I immediately recognize Silje.

The Phoenixian Fighter grumbles and argues with the bouncer, trying her damnedest to somehow get around her. But the bouncer crosses her arms on her muscular torso, categorically refusing to step aside. I approach Silje, adopting my most impassive expression to subdue her a bit. But though she's often a bit more flexible when someone's on leave like I am, here it's like I'm hitting a wall myself. She stares me down, her nostrils flaring like a bull about to charge. She glowers, as if I were a nuisance preventing her from doing her job. Right then, I feel my bowels liquefy before her closed face. I may have overstepped in trying to interfere… and she'll surely make me pay for it in our next arm wrestling contest at the bar. Besides being tough, she's also been known to hold a serious grudge…"
018da8b3-9ff5-3570-78b6-86e8c70621e9,ALT_COREKS_B_BR_16_C,Character,"Bravos Bladedancer",,"""It seems Thoth has never seen me duel.""",,,"Sitina takes up position in the chalk-drawn circle before slowly, precisely unsheathing her swords. She then stays on guard, blades spaced apart, head tilted slightly to one side. Her breathing is calm, controlled. Yet I can already sense the threat simmering beneath her apparent tranquility, her predatory instincts lying dormant in her resting muscles. Like a panther slowly waking up, working up an appetite for the hunt. I circle her, arms crossed, closely watching her posture and the tension in her limbs. I nod, satisfied. All around us, other swordsmen stop and quietly approach, interrupting their training to watch the show. Seeing a Phoenixian Blade Dancer in action is a rare and precious opportunity. Sitina remains utterly still. Like an ebony statue, she waits…

I snap my fingers, and all at once, she begins to move. Slowly at first, her blades tracing arabesques in the air. Her sequences are meticulous, her pacing impeccable. I smile. I snap my fingers again, and she speeds up. Her swords spin, beginning to whir. Her twirling is flawless, her steps confident as she swirls around, slides, leaps, and cleaves. Sitina is staring into space. Her mind is no longer in control, but in exaltation. Her dance is becoming a trance. One last snap of my fingers, and she is unleashed. I sense the duende taking over. I draw my blade and start performing complex katas before her eyes. Instinctively, Sitina measures up my movements and begins to replicate them perfectly, without the slightest delay. We dance gracefully, mirroring one another. I see her blades take on a crimson gleam, leaving red trails in their wake like so many glowing ribbons. Well, then… let's see how far she can go."
018da8b3-9ff8-c723-172d-a73d4fa94261,ALT_COREKS_B_BR_17_C,Character,"Haven Warrior",,"We've all lived through some things. But she's been through worse.",,,"I bite the dust again, hitting the ground hard. Ouch. I roll to my side and face my opponent, a mass of muscles and nerves eyeing me indifferently, maybe even a bit scornfully. I shake my head to get rid of the stars in my vision, while Boo covers his own with his paws. OK, I get the message: strength isn't necessarily my advantage here. Think, Kojo. How're you gonna gain the upper hand? I look at her bulging muscles, her scarred skin, her patch-covered eye. Sure, she's isn't just anyone. But it's not like I expected special treatment or anything. The opposite even, as I'm sure Gul asked her not to pull any punches to discourage me from joining the Corps.

But if they think I'm gonna throw in the towel after getting a couple of scratches, they don't know me at all. I get back up and start bouncing. The one advantage I do have is my speed. The trouble is, every time I run into her, it's like hitting a stone statue with a half-inflated balloon. She smiles as I straighten up. Thing is, her smile looks less like a sign of encouragement and more like a lioness's maw getting ready to devour me. So, what's the plan? Keep my distance to tire her out? Hmm. Nah, she's gotta have more endurance than me. Use my speed to charge at her? Right, and dislocate my shoulder in the process? Anyway, she outclasses me in pretty much every respect. I think the only option I have is to give it my all, and to keep up as much as I can to show her how determined I am. OK, I'm about to suffer. But if I can get her to think highly of me, even Gul won't be able to say anything."
018da8b3-9ffb-6d5d-61cb-07b0485ec750,ALT_COREKS_B_BR_18_C,Character,"Sun Wukong",,"Ever the trickster, always the rebel.",,,"He taunts me, grinning. I get back up, holding my ribs, unable to tell if he's genuinely smiling or simply provoking me. He stands slumped on his staff, yawning while picking his ear, in a balancing act that would upstage any Lyra acrobat. When we fought, I saw him transform into different animals—boar, buffalo, scarab—to catch me off guard, jump improbable distances, or merely to mock me. I can't find an opening in his posture, nor the slightest ounce of fatigue in his movements. From one moment to the next, he proved to be as elusive as a fish, as perceptive as an eagle, and as agile as a cat. It's as though he had absorbed all the traits of the animals whose appearance he took on: the elephant's strength, the cheetah's speed, the dragonfly's explosiveness…

Panting, I face him again and pick up the glaive I dropped. As there doesn't seem to be an opening in his armor, I'll have to create one. But how? He jumps to the foot of his golden staff, then grabs it as I get back into position, on my guard. But instead of attacking me, he shrinks it down to the size of a cotton swab and sticks it in his ear. Then he pulls out some of his own hair and blows it in my direction. As the hair scatters in the wind, each strand starts to transform into a little simian figure. I step back, encircled by an army of armored capuchins, miniature versions of my opponent. He bursts out laughing at my crestfallen face, then sits on a rock and opens a flask, intent on enjoying the show."
018da8b3-9ffd-9945-d958-bd275e0c3921,ALT_COREKS_B_BR_19_C,Character,"Mighty Jinn",,"A single spark can start a wildfire.",,,"The ground cracks under the pressure of the lava, which starts to belch from the subsurface in incendiary coughs. Dark wisps of smoke whistle as the powerful Jinn melts the cliff side. The Mana I spend on him keeps him manifested as the basalt elementals withdraw, frightened by the liquid fire threatening to dissolve them. I can't help but smile seeing the Jinn shake himself off, wading through the molten streams as though they were a shallow pool of cool water. He's not like the ones I encountered in the Parliament of Ashes. No, this one is much larger, and infinitely more impressive. In a crimson-hued doomsday glow, he makes a barrier with his body, allowing me to ready my next assault—which will hopefully be the last.

As fierce as the Jinn is, shielded by the metal he himself draws from the molten rock, he won't be enough to scare away the creatures before me. For that, I'll need to do something a little flashier. Within its sheath, my glaive pulsates with the ideas I've imbued it with. The Jinn's glowing mane begins to flicker, like a candle flame dancing before it goes out. Now is the time. I set off as the Eidolon dissipates in whirls of Mana. I capture its residual energy and absorb it, while Surge springs up in turn. As I cut through the fiery plumes the Jinn has vanished into, my Alter Ego charges up my weapon, supporting my blade while I strike. The boulder blocking the Eidolon splits down the middle, the score line streaked with flashes of blue. My sudden strike has had the desired effect. The elementals shrink down to lifeless spheres before tumbling down the slope, out of my reach."
018da8b3-a000-d7a9-b0c0-7dd551761649,ALT_COREKS_B_BR_20_C,Character,Atlas,,"Not even the weight of the sky could make him buckle.",,,"His silhouette obscures part of the sky and his shoulders scramble the clouds as he stretches out above the valley. Perched atop the cliff, I see one of his hands emerge from the mist, rumbling past me at close range—a hand that could seize the Colosseum, or perhaps even pick up the Asterion. He's a colossus, a titan, a gargantuan being to whom we are mere ants. But that's precisely what I'm aiming for. His hand suddenly drops down and plunges into the side of the plateau. I hang on tight to avoid falling as violent tremors jolt the countryside. Like a quarryman taking a stone, he tears off the rocky outcrop I'm standing on. Like a gardener uprooting a clump of earth, he lightly swings the small island he's just detached from the ground.

The trees around me are shaken as if by a hurricane. The moor is blasted by a biting wind as he carries it under his arm like a bulky package. With each of his steps, it feels like the world is quaking. I grab onto a stump to keep from getting blown away, and I can't help but laugh, half-nervously and half-madly. To him, I'm nothing but a tick on a buffalo, an insignificant gnat. Suddenly, I feel the entire atoll I'm standing on fall to the earth. No doubt he intends it as a delicate gesture. But to me, it's as though a terrible earthquake were shattering the world. Trees fall at the impact. Rocks spring up from the ground, which breaks apart and starts moving like the sea. And as a thick dust rolls in around me, calm is restored. In just a few steps, he's transported me leagues…"
018da8b3-a003-9d7b-e3ed-c75a3a8515ba,ALT_COREKS_B_BR_21_C,Character,Achilles,,"""Many things lie between us - shadowy mountains and sounding sea.""",,,"I circle my opponent under Bedivere's watchful eye. And this challenger is no ordinary foot soldier – it's Achilles, a veteran of several wars and hero of legendary tales. The Eidolon's copper cuirass shines in the setting sun, and the tip of his lance glimmers in the twilight glow. I carefully monitor every one of his movements, searching for the slightest flaw. But that's easier said than done. Even though he's set aside his helmet and shield, the fearsome reach of his weapon is danger enough on its own. To trip him up and outmatch him with my jian, I'll need to reduce the distance between us and get inside his guard. But how? Suddenly, he strikes. I block at the last second, rotating my wrist slightly to attempt a disruption of my own.

But as I prepare to hit him, his fist clips me on the jaw and I stumble back, realizing he's dropped his weapon to more easily take me with his bare fists. I stagger, then roll to get myself back on guard. But Achilles is faster. Catching his lance on his foot, he launches it in the air to grab it, then spins it around while taking a step toward me. I dodge the shaft that almost hits me, but not the kick that lands right in my ribs. I plant my weapon in the ground to avoid falling, struggling with all my might not to give in to the panic from my gasping breath and spinning vision. When I started the fight, I had hoped I could exploit his heel, but I didn't know it would be so hard to reach."
018da8b3-a006-246c-d0f8-f6923ef8b691,ALT_COREKS_B_BR_22_C,Character,Shenlong,,"To attract good fortune, spend new coin on an old friend, share an old pleasure with a new friend, and lift up the heart of a true friend by writing his name on the wings of a dragon.",,,"Black clouds swirl above the valley, crackling with flashes of lightning. Battling the fierce wind and rain, I stand on the ledge, squeezing the last bit of Mana out of myself. In the palm of my hand, Surge is reduced to a mere spark, struggling to even exist in this world. And I can't just let him fade away because of me. During my fight with the Monkey King, worn out and cornered, I had overdrawn from the strength of my Alter Ego. For a fraction of a second, I had become lightning. For an instant, I got ahead of Sun Wukong and snatched victory. But at what cost… Fighting exhaustion and despondency, I summon the storm and all that moves within it. It doesn't matter who may answer my call. All I want now is fire from above.

The clouds part like the swelling sea, and a serpentine figure emerges. It glares at me, its horns glistening like motionless flames. I freeze, my eyes widening at the Eidolon that has just appeared before me. Forgetting the water streaming down my face and the cold chilling my body, I kneel down and raise my hand to present the flickering spark that Surge has become. The dragon growls like rolling thunder. Its mane dances in the air, as though the creature were the very embodiment of the typhoon. Lightning bolts slash across the heavens, while the wind takes on a stormy scent. And then I beg, with all that I have. I pray before the cyclone. Above my head, the clouds open up and begin to whirl. I close my eyes, waiting to be struck by lightning."
018da8b3-a008-3547-b8ae-74d619c88b35,ALT_COREKS_B_BR_23_C,Character,"Tomoe Gozen",,"For only the most gifted of Alterers could bring humanity's long-remembered legends to life.",,,"""Sit down. Have some tea. Forget your worries and lend me your ear. Let me tell you a story. This tale goes back to the twilight and the dawn of time. But like my saber, its luster hasn't tarnished with age. And like my blade, it hasn't lost its edge. Long, long ago, and far away from here, a group of travelers was journeying like the sycamore leaves skate over the wind. They were eight drifters, driven by the hopes of a promised land. For many moons, they had roamed the shifting lands as the beggar wanders from temple to sanctuary in search of a bowl of rice and a straw mat for the night. But at nightfall, when they were just a stone's throw from their destination, they realized that the last of them had fallen behind. Worried, the other seven called upon seven swordsmen to go see where the last traveler had taken refuge. They offered everything they had, down to the last sip of their tokkuri. And the swordfighters, once satisfied, plunged into the mist to search for the missing man. None of them suspected that the thick, gloomy fog was not of this world. In fact, it was the very fog that ghosts used to reach the afterlife. The drifters each lit a candle, and in the incense-filled air, sent their prayers to the heavens. Then they went to bed, letting the moon finish its arc over the horizon. When they woke, the seven drifters noticed that no one had joined them. They could no longer recall their companion's name, nor the seven fighters who had braved the shadows to rescue him. For in visiting the mists, they too had become specters. So what do you say, Atsadi-san? Are you ready to become a shadow yourself?"""
018da8b3-a00b-0cd9-db80-054c0dbeeb8b,ALT_COREKS_B_BR_24_C,Character,"Kaibara, Asgarthan Leviathan",,"For hundreds of years, Kaibara has protected Asagartha.",,,"Teija has been sitting cross-legged for several minutes, whereas I'm champing at the bit. Down on the beach, the plan is quickly falling to pieces. Ordis soldiers are being carried away by tumultuous waves, and the Kraken, with its tentacles and geysers of black ink, is having a field day. I pace back and forth, trying to restrain myself. But knowing that Gul is down there, suffering in agony… No, I can't think about that. The Muna asked me to trust her. She said she'd find a way to infiltrate the Mana network to call on an ally that could rescue us. So when will they get here, dammit? But just as I'm about to ask her again how it's going, Tei opens her eyes and frowns. Then a slight smile lights up her face.

I look up suddenly, gasping. A shadow hovers above us, so big that it causes the clouds to swell and dissipate as it passes. Then the colossal shape pierces through the cloudy ceiling. Kaibara. The Leviathan swoops down on us, its cry filling the world like a lament. Teija shouts something at me I can barely hear, but I understand. Instinctively, I begin running, with Booda hot on my heels. I sprint, dodging the boulders littering the path. When the whale gets near and pulls up alongside me, my blood starts boiling—and I leap towards it, throwing myself into the void. My hands grip a branch on one of the trees that grows on the surface of its skin. I hold tight, even as I'm buffeted by the wind whipping my face. I can barely keep my eyes open, but from what I can see, Kaibara is pouncing on the Kraken. Like the rest of us, he's got a score to settle…"
018da8b3-a00e-4037-7c87-dc0f98c5fa95,ALT_COREKS_B_BR_25_C,Spell,"Helping Hand",,"Never gonna give you up.",,,"I grab a blade of grass and start chewing on it while massaging my aching neck. In the distance, a few layers of Tumult are swaying like a sea of fog, but of course there are Exalts already moving towards it. Damn, my first real aches and pains. Once upon a time, this expedition would've been a walk in the park for me, but it seems my age is catching up to me. ""Hah, more like it caught up a while ago, Baz."" I glare at Kai, whose eyes appear on my forearm. ""Hah,"" says the freeloader who doesn't make the slightest effort. But any way you slice it, he's right. I'm on the final pages of my story, and it's high time I passed the baton to a younger generation. To the ones who still have their whole lives ahead of them.

Aoife comes to me while I'm still lost in thought. She reaches out to help me stand. I accept the help begrudgingly, and she easily pulls me up despite my frame being much sturdier than hers. I crack my neck and work my shoulders to stretch my chilled muscles. Wordlessly, she gives my shoulder a knowing smack before issuing orders to the other team members. Don't get ahead of yourself, Aoife. I've still got a few pages left to finish my story, and I don't plan on leaving without one last stunt. I grab my bag and put it on my back. Kaizaimon flashes a smile before disappearing under my clothes, sliding over my skin like the living tattoo he enjoys being at times. I crack my knuckles. Despite it all, I still have a role to play in the here and now… and it has to be said, I still look good for my age."
018da8b3-a010-96a1-6737-295a7306b113,ALT_COREKS_B_BR_26_C,Spell,"Physical Training",,"100 crunches, 100 push-ups, 100 squats, a 10-km run and a desire to prove yourself. Just your typical morning of Bravos training.",,,"Ah, the Kurung… With a bundle over my shoulder, I make my way through the throngs of recruits as they train. A few cadets are circling the inner courtyard, jogging in their sweat-drenched tunics. Other soldiers are training on the central lawn, hitting straw dummies or wooden targets. I greet an instructor with a discreet nod, while a cohort of kids runs past just beside me. I can't help but smile. I, too, was once a part of this bunch—one pupil among so many others, whose barracks became my home. Looking toward the orphanage, I watch for Nanshe's silhouette with a tinge of nostalgia. But I don't see the Eidolon anywhere, not even one of her pelicans. I'll have time to go see her once I'm settled in my dorm.

As I stroll past the administrative buildings in the Small Court, I spot an instructor in a courtyard correcting one of his students' posture. The student seems to take umbrage, fuming at his mentor with the wounded pride of the young. I raise my eyebrows as I notice his coach's expression and the cold fury on his face. If this kid gets too stubborn about it, he's sure to get a beating and an extra round of chores. But who am I to judge? I was surly and recalcitrant too. I, too, was reprimanded at least three times a day. With the tip of his sword, the instructor points over to the dueling circle. Time for a little tough love, it would seem. He's right to not let himself be walked all over. The little foot soldier deserved a good hiding. Even now, I'm surprised at how patient my teachers were. In truth, I was far worse then, and they made me what I am today…"
018da8b3-a01d-9b7c-9738-ade9f11d13b4,ALT_COREKS_B_BR_27_C,Spell,"Mana Channeling",,"There's only one way to turn the tide: by becoming stronger.",,,"Before Kaibara's final swerve, I let myself drop to the beach, attempting to somehow break my fall using the slope of a dune. I land in a cloud of sand, and I roll down the embankment. I stand back up, shake myself off, and spit out the sand in my mouth just as Boo slides up next to me, turning the ground to glass to fashion himself a toboggan. Then we're hit by a terrible explosion, and I fall on my butt, while Boo's fur gets ruffled. Kaibara just collided with the Kraken and sent it flying in the waves. I blink, stunned by the impact and the strikes they're exchanging, all the devastation they're causing. This is what we'll have to stand against? I gulp, and my stomach is in knots. OK, I'm scared. It's normal to be scared.

I clench my fists. But I'm a Bravos now. Fear is what you eat for breakfast at the crack of dawn. I slap my cheeks. Ready, Booda? Because it's up to us. We're not gonna freak out over some oversized squid, right? I start walking toward the Kraken, trying to glean as much Mana as I can. Booda does the same, scampering beside me. It starts with the volatile Mana in the air, but that's not nearly enough. We'll need a lot more if we're gonna really kick the crap out of that thing. Little by little, I focus on tapping into the Mana embedded in the things around me. The grass on the dunes dematerializes as I steal its Mana, then the dunes themselves. Oh well, there's no other way. We need more. I begin to rob all the Mana I possibly can, as everything around me is sent back to the void. And in my hand glows more power than I've ever manifested before."
018da8b3-a020-1d36-9e5d-02dfa047a7ba,ALT_COREKS_B_BR_28_C,Spell,Intimidation,,"The terrible beast shrank and cowered before the might of the Bravos.",,,"Silje stands up straight, sticking out her chest and staring down at me. She's a full head taller than me, and I'm no runt myself. But in that moment, I feel like a bunny rabbit in the crosshairs of a not-so-friendly lion, a shivering furball that's had the misfortune of disturbing a dragon during its nap. Her eyes narrow as she stares forcefully at me. Perhaps I've been a bit presumptuous about our friendship… I take a step back, raising my hands as a sign of peace. We've stood around together plenty of times, she and I. But now it's as if all that meant nothing, as if all those hours spent waiting together were utterly hollow. Sure, we had always had a fairly clear ""good guard, bad guard"" system, and it was fun from that vantage point.

But now that I'm on the other side of the barrier, I feel weighed down by her pressure, by her powers of dissuasion. And to be honest, it kind of gives me the chills. I turn to the Phoenixian Guard who's still holding the letter, looking panicked. I delicately take it from her hand despite her protestations, and I assure her it will be delivered on time, using every signal I can to get her to turn back. Her insistence would only antagonize Silje further, anyway. Slightly worried, the Phoenixian Fighter turns around, and I look to Silje with all the solicitude and deference I can muster, brandishing the letter like a pass. Her expression slowly softens—although ""soft"" somehow seems like the wrong word—and she curtly nods as a way of saying I can pass. I clasp my hands in front of me to show thanks, and clear out as quickly as I can."
018da8b3-a023-c67d-1d44-32be8abf8c81,ALT_COREKS_B_BR_29_C,Spell,"Mana Eruption",,"Flames fly from his hand as he falls towards the monster, leaving a trail of glowing fire behind him...",,,"My eyes widen when I see the portal open up in front of me. Through the opening, I can see the raging waters, the Kraken shaking itself and sending mighty waves soaring onto the shore and the reef. As if I were directly above, overlooking it all. In the palm of my hand, all the Mana I've concentrated is crackling, and I struggle to maintain it. Kind of like how gravity pulls everything down, the Mana draws in a thousand ideas trying to materialize and exist in the world. I grit my teeth. I'm not going to last much longer. I scream, harnessing all of my willpower to keep the ball of Mana devoid of any ideas for as long as possible. And I start running toward the magic portal that I-dunno-who opened for me. Obviously I don't have time to worry about it. I run, brace myself, then leap.

Suddenly I'm above the Kraken, and I'm falling. My clothes flap in the wind hitting my face. For one millisecond, I see myself crashing into the surface of the sea. But I don't have time to even think about it. For now, I've got a huge beast to slay! I release the ball of Mana from my control. At the same time, I instill in Booda the idea of fire, of burning, of the warmth of a star, and my companion charges toward the wild Mana sphere. There's a bright flash, and then it blazes like a thousand suns, first turning blue, then red and yellow, until it becomes incandescent. Take that, Kraken—go back to the abyss! But I can't tell if my energy discharge has had the desired effect. I'm still tumbling down, falling at incredible speed. The surface of the sea gets closer and closer. Impact in three, two, one…"
018da8b3-a026-9ed7-86e9-e7c9cb209944,ALT_COREKS_B_BR_30_C,Permanent,"Haven, Bravos Bastion",,"Haven isn't where legends are born... it's where they live forever.",,,"The emblem of the Phoenix towers over the main gate to Haven, its gold tarnished by the weight of the years. Even so, it still stands proudly, floating above the fog and the fjord down below. How long has it been? The last time I set foot here, I had fewer wrinkles. No doubt about that. Descending the slope that leads to the Bravos sanctuary, I can't help but notice the sturdy columns, the gold-leafed frescoes engraved throughout the precipitous island. Grandiose decor for a larger-than-life Faction. What else would you expect? I can already hear the bursts of laughter from the mess halls, the clatter of cups clinking around the fire. Maybe there'll also be a Lyra bard or two on hand to bring cheer to the austere rooms with their jaunty, ribald tunes…

But I can't help but feel a hint of sadness as well. Haven is a living space, but it's also a mausoleum to the glory of the fallen. Erregu, Hanta, Guewen, Agunda, Solofa, Dastan… So many comrades, so many friends turned to ashes and dust… Now they all rest in the Parliament of Ashes amid the heroes of yore, in urns or lacquered boxes. And one day, I'll rest among them myself. ""But not yet."" I smile as Kai's voice echoes in my head. Not yet, indeed. The Basileus himself had come to find me so that I might train his contingents of explorers. Thirty-five is a young age to become a Seiringar. But it's not like I was actually retiring. These recruits and cadets had better brace themselves… I certainly don't intend to let them slack off."
018da8b3-a028-8427-7024-bc14762a27e9,ALT_COREKS_B_BR_31_C,Token,Booda,,"A Hero can practice Alteration through their Companion, no matter the distance between them.",,,"I pet Boo's belly as he lounges near the fire. His eyes are closed, and it looks like he's smiling, stretched out flat on his back. Yeah, it's a far cry now from the rough coat he had when I found him a few months back, with his scared little meeps. He was a little ball of shaggy fur, tangled into scabs of mud and gravel. He was shivering, and he even tried to intimidate me with little yowls when I approached to wrap my coat around him. I remember how he squirmed in my arms as I carried him back down to my house. And then he lapped up the milk I served him in a saucer, making a proper mess of it as he tried to defend his meat, even though I kept saying no one would take it away from him.

Now his scarlet coat is beautiful, almost taking the shape of flames. And it's wild how much he's grown since I adopted him. It wasn't easy at the start. He was scared of everything and would hide under the furniture. But now, Mom seems to think he's gonna cause all kinds of damage when he gets to his adult size. Maybe I'll have to get someone to help me train him. Because if he starts tearing up the rug or people's clothes, there'll definitely be trouble. Ah well, at least Dad will be on our side. He says it's a sign of fate that me and Gul both inherited a Chimera on the same day. And obviously, I prefer my little furball to my sister's big old clunky statue. Right, Booboo? Who's a little furball?"
